WKT,fid,O,D,length,walkwidth2,walkwidth,width,side,buile_MAX,build_ave,build_Min,katagawa,green_ori,bridge,tunnel,crosswalk_ori,roof,river,D/H,gradient2,gradient,maxspeed,O_altitude,D_altitude,crosswalk,pedst,green,walkratio,road,sidewalk,building,wall,fence,pole,traffic li,traffic si,vegetation,terrain,sky,unlabeled,rider,car,truck,bus,train,motorcycle,bycycle,others
"LINESTRING (139.6414521 35.4452365,139.6413231 35.4453059,139.6404628 35.4457539,139.6403892 35.4457792)",53,19,45,113.73299999999999,4.5,4.5,13.5,1,31.0,22.8,6.0,2.0,2,0,0,0,0,,0.592105263,0.0,0.0,,1.3,1.3,0,0,1,0.33333333333333304,0.134828788,0.063574748,0.34178585899999997,1.36e-05,0.016861616,0.044319697000000005,0.000643434,0.007798485,0.156018182,0.017173736999999998,0.043537879,0.0018828279999999998,0.0,0.146499495,0.00245101,0.000190404,0.0,0.00010656600000000001,0.002044949,3648.363636
"LINESTRING (139.6403892 35.4457792,139.6402382 35.4455794,139.6401358 35.4454486)",54,19,42,43.341,4.5,4.5,22.5,1,38.0,25.2,13.0,2.0,2,0,0,0,0,,0.892857143,-0.01153642,0.0115,50.0,1.3,0.8,0,0,1,0.2,0.29655333300000003,0.048673333,0.203772222,0.0,0.008273333,0.025397778,0.002442222,0.006103333000000001,0.243873333,0.006008889,0.049462222,0.006924444,0.0,0.039844444,0.012092222,0.000845556,0.0,0.0,0.000743333,8818.2
"LINESTRING (139.6409251 35.4464478,139.6408776 35.446389,139.6403892 35.4457792)",55,19,50,88.791,4.5,4.5,22.5,1,9.0,7.5,6.0,2.0,2,0,0,0,0,,3.0,0.014641123999999998,-0.0146,50.0,1.3,2.6,0,0,1,0.2,0.24492284,0.027217901,0.205961111,3.09e-06,0.011387653999999999,0.01421358,0.000401235,0.011894443999999999,0.255830864,0.031059877000000003,0.050503704,0.001235802,0.0,0.066896296,0.032265432000000004,0.002024691,0.0,0.0,0.000142593,7927.0
"LINESTRING (139.6426812 35.4468273,139.6427413 35.4469124,139.6430167 35.447266,139.643133 35.4474153,139.6432611 35.447582,139.6435169 35.4479163,139.6435943 35.4480125)",56,20,49,155.606,12.5,12.5,35.0,1,29.0,18.75,11.0,2.0,2,0,0,0,0,,1.8666666669999998,0.001927946,-0.0019,,3.1,3.4,0,0,1,0.3571428571428571,0.244820741,0.101558519,0.07608851900000001,1.4400000000000001e-05,0.029497407000000003,0.025148518999999998,0.001004074,0.009102963,0.264823704,0.043047037,0.154811852,0.0029114809999999996,6.3e-06,0.004111481,0.00018444400000000003,1.59e-05,0.0,0.0,0.000319259,7656.0
"LINESTRING (139.6447498 35.4477398,139.6446028 35.4477042,139.644531 35.4476842,139.6444169 35.4476724,139.6442988 35.4476805,139.6442038 35.4477078,139.6439433 35.4478353,139.6437412 35.4479398,139.6435943 35.4480125)",57,20,21,115.82799999999999,7.0,7.0,24.5,1,13.0,13.0,13.0,2.0,2,0,0,0,0,,1.884615385,-0.0025900470000000003,0.0026,40.0,3.1,2.8,0,0,1,0.28571428571428603,0.335537037,0.030799074,0.207794444,0.001544907,0.012453704,0.015632407,0.001030556,0.009414815,0.234856482,0.016666204,0.075458796,0.001855556,0.00029120400000000004,0.030706018999999998,0.001034722,0.0008300930000000001,0.0,0.00295463,0.000410185,3731.25
"LINESTRING (139.6444766 35.4471134,139.6445236 35.4471754,139.6447475 35.4474748,139.6447952 35.4475357,139.6447801 35.4476212,139.6447498 35.4477398)",58,21,39,78.194,5.5,5.5,20.0,1,42.0,42.0,42.0,1.0,2,0,0,0,0,,0.47619047600000003,0.002557741,-0.0026,40.0,2.8,3.0,0,0,1,0.275,0.279540972,0.063322917,0.111252083,1.4599999999999999e-05,0.0059486109999999995,0.025625,0.0022520829999999998,0.005499306,0.293986806,0.031015972000000003,0.07700694400000001,0.004835417,8.68e-05,0.049167361,0.017327778000000002,0.011415972,0.0,0.000825,0.0005729169999999999,3654.625
"LINESTRING (139.635826 35.4458467,139.6359477 35.4459258)",59,22,649,14.103,8.5,8.5,24.0,1,,0.0,,,2,0,0,1,0,,0.0,-0.127632419,0.1276,,2.8,1.0,1,0,0,0.0,0.256416667,0.022338889,0.344172222,0.0,0.00047777800000000005,0.048677778,0.0022222220000000003,0.007838889,0.17556111100000002,0.011127778,0.003266667,0.001866667,0.0,0.065411111,0.008155556,0.0,0.0,0.0,0.0,9444.0
"LINESTRING (139.635826 35.4458467,139.6359145 35.4457963)",60,22,648,9.782,6.0,6.0,33.0,1,0.0,0.0,0.0,0.0,2,0,0,1,0,,0.0,-0.153342875,0.1533,,2.8,1.3,1,0,0,0.0,0.350755556,0.036905556,0.317894444,0.0,0.0,0.024116667,3.3299999999999996e-05,0.0051555559999999995,0.181833333,0.00275,0.009122222,0.01015,0.0,0.04165,0.006122221999999999,0.0,0.0,0.0,1.67e-05,2429.0
"LINESTRING (139.6350535 35.4462722,139.6351633 35.4462152,139.6354684 35.4460564,139.6357124 35.4459133,139.635826 35.4458467)",61,22,621,84.50399999999999,6.0,6.0,33.0,1,39.0,32.0,29.0,2.0,2,0,0,0,0,,1.03125,-0.018934015,0.0189,,2.8,1.2,0,0,1,0.18181818181818202,0.30888055600000003,0.026966667000000003,0.333827778,0.0,0.00013819399999999999,0.0147,0.001722917,0.005334028,0.14828125,0.010071528,0.034127082999999996,0.001700694,0.0,0.071584028,0.013997222,0.012705556000000002,0.0,0.0,0.000113889,2852.75
"LINESTRING (139.6357839 35.4457953,139.635826 35.4458467)",62,22,647,6.871,5.0,5.0,24.0,1,,0.0,,,2,0,0,1,0,,0.0,-0.21830883399999998,0.2183,50.0,2.8,1.3,1,0,0,0.0,0.331711111,0.032466667000000005,0.325833333,0.0,0.0,0.017,0.000138889,0.006044444,0.057005556,0.00055,0.052005555999999994,0.017283333,0.0,0.039177777999999996,0.0032277779999999997,0.10695,0.0,0.0,0.0007166669999999999,1780.0
"LINESTRING (139.6338036 35.4473806,139.6337337 35.4473453)",63,23,622,7.45,3.5,3.5,11.7,1,0.0,0.0,0.0,0.0,2,0,0,1,0,,0.0,0.0,0.0,,1.1,1.1,1,0,0,0.0,0.184883333,0.076883333,0.471455556,0.0,0.0010055560000000001,0.006911111,0.002061111,0.00445,0.036783333,0.049883332999999995,0.034505556,0.003416667,0.0,0.068722222,0.0007722219999999999,0.0,0.0,0.0,0.0,10488.0
"LINESTRING (139.6332866 35.4470942,139.6333428 35.447126,139.6336557 35.4473034,139.6337337 35.4473453)",64,23,286,49.193999999999996,3.5,3.5,11.7,1,56.0,35.0,14.0,2.0,2,0,0,0,0,,0.334285714,0.0,0.0,,1.1,1.1,0,0,1,0.299145299145299,0.18750111100000003,0.043608889000000005,0.43916777799999995,0.0,0.015351111,0.019802222,0.001773333,0.004935556,0.092294444,0.055442222,0.003163333,0.006844444,0.0,0.09195666699999999,2e-05,0.0,0.0,0.0,1.89e-05,6861.6
"LINESTRING (139.6337337 35.4473453,139.6336822 35.4474037,139.6335468 35.4475573,139.6333256 35.4478192)",65,23,295,64.372,6.0,6.0,33.0,1,,0.0,,,2,0,0,0,0,,0.0,0.0,0.0,,1.1,1.1,0,0,1,0.18181818181818202,0.263828571,0.028206349,0.22897619100000002,0.0,0.0008190480000000001,0.01605873,0.000334127,0.005634126999999999,0.290084921,0.043726984,0.052727777999999996,0.001112698,0.0,0.03783254,0.0,0.0,0.0,0.0,0.002413492,5084.0
"LINESTRING (139.6342775 35.4467394,139.634223 35.4467973,139.6338003 35.4472651,139.6337337 35.4473453)",66,23,282,83.47,6.0,6.0,33.0,1,56.0,43.5,30.0,2.0,2,0,0,0,0,,0.75862069,0.0,0.0,,1.1,1.1,0,0,1,0.18181818181818202,0.22681736100000002,0.043611110999999994,0.264775,0.0,0.001473611,0.018367361000000002,0.00201875,0.006545833,0.249610417,0.020730556,0.050045139,0.0007236110000000001,0.0,0.061754860999999994,0.004904167,0.010042361,0.0,0.0,3.47e-05,6938.125
"LINESTRING (139.6316222 35.4493328,139.631288 35.4497587,139.6310514 35.4500556,139.6309584 35.4501755)",67,24,31,111.338,5.5,5.5,27.7,1,39.0,25.5,12.0,2.0,2,0,0,0,0,,1.08627451,0.0,0.0,,2.5,2.5,0,0,1,0.1985559566787,0.394190741,0.02847037,0.440160185,9.26e-06,0.019508333,0.014384259,0.002577315,0.004949074,0.019735185,0.0026314809999999998,0.023285648,0.000861111,0.0,0.014878704,0.005780556,0.007438889000000001,0.0,0.0,2.22e-05,3801.0
"LINESTRING (139.6322512 35.44884,139.6316801 35.4492842,139.6316222 35.4493328)",68,24,226,79.056,3.0,3.0,35.0,1,10.0,10.0,10.0,2.0,2,0,0,0,0,,3.5,0.003794778,-0.0038,,2.5,2.8,0,0,1,0.08571428571428599,0.367436806,0.020838193999999997,0.337381944,0.001850694,0.00294375,0.019165972,0.0013729170000000002,0.010933333,0.106225,0.018538889,0.040802082999999996,0.000329861,0.0,0.030779861000000002,9.17e-05,0.0,0.0,0.0,2.4299999999999998e-05,7431.25
"LINESTRING (139.6311088 35.4493563,139.6311787 35.4493731,139.6314813 35.4493022,139.6315552 35.4493009,139.6316222 35.4493328)",69,24,630,48.85,3.0,3.0,13.0,1,39.0,24.5,10.0,2.0,0,0,0,0,0,,0.530612245,0.002047083,-0.002,,2.5,2.6,0,0,0,0.23076923076923103,0.156575,0.113383333,0.32325,0.0,0.056937037,0.016214815,0.0006962960000000001,0.010362037,0.066134259,0.014690741,0.047737963,0.000312037,0.0,0.04520648099999999,0.007839815,1.76e-05,0.0,0.0,0.001736111,25003.16667
"LINESTRING (139.6372833 35.4496789,139.6372259 35.449606)",70,25,27,9.63,5.5,5.5,26.0,1,,0.0,,,2,0,0,1,0,,0.0,0.0,0.0,30.0,2.3,2.3,1,0,0,0.0,0.0,0.142588889,0.429383333,0.0,0.0,0.0030166670000000002,0.0007444439999999999,0.052638889,0.0,0.013738888999999999,0.331266667,0.0,0.0,0.0,0.0,0.008038889,0.005505556,0.0,0.0,2354.0
"LINESTRING (139.6375386 35.4499881,139.6373476 35.4497546,139.6372833 35.4496789)",71,25,85,41.43600000000001,5.5,5.5,26.0,1,,0.0,,,2,0,0,0,0,,0.0,0.00241336,-0.0024,30.0,2.3,2.4,0,0,1,0.211538461538462,0.20281805600000002,0.037283332999999995,0.504920833,0.0,0.011627778,0.020269443999999998,0.004922222,0.008583333,0.016868056,0.014291667,0.077169444,0.002405556,0.0,0.0425625,0.013861111,0.002270833,0.0,0.0,0.00040833300000000004,7152.75
"LINESTRING (139.6372227 35.4497226,139.6372833 35.4496789)",72,25,86,7.331,4.8,4.8,25.8,1,,0.0,,,2,0,0,1,0,,0.0,0.0,0.0,,2.3,2.3,1,0,0,0.0,0.335077778,0.036094443999999996,0.370961111,0.0,0.000111111,0.029672222,0.01545,0.0024333329999999998,0.042905556,0.0,0.041894443999999996,0.026244444,0.0005722219999999999,0.01285,0.015711111,0.030322222000000003,0.0,0.0,0.010666667,5226.0
"LINESTRING (139.6379704 35.448563,139.6380011 35.4486057,139.63828 35.4489704,139.6383407 35.4490416)",73,26,121,62.92,8.5,8.5,24.0,1,67.0,30.2,11.0,2.0,2,0,0,0,0,,0.794701987,0.00317864,-0.0032,,2.3,2.5,0,0,1,0.3541666666666671,0.296476984,0.021846032,0.309873016,0.0,0.00847381,0.039060317000000004,0.0019388889999999998,0.007310316999999999,0.153585714,0.015021429,0.030386508,0.0063111109999999995,8.49e-05,0.066175397,0.004270635,5.7100000000000006e-05,0.0,0.000578571,0.004046032,6210.571429
"LINESTRING (139.6383407 35.4490416,139.6382092 35.4491131,139.6377905 35.4493185)",74,26,659,58.593999999999994,7.38,7.38,25.83,1,,0.0,,,1,0,0,0,0,,0.0,0.001706659,-0.0017,,2.3,2.4,0,0,1,0.28571428571428603,0.242446667,0.083901111,0.36856,0.0,0.001786667,0.048712222,0.001604444,0.011878888999999998,0.111874444,0.003648889,0.028725556,0.011075556,2.6700000000000002e-05,0.028323333,0.016594444,0.00037777800000000005,0.0,0.0,0.0032444440000000004,6699.4
"LINESTRING (139.6393679 35.4485144,139.6393056 35.4485443,139.6388223 35.4487923,139.6384769 35.4489641,139.6383407 35.4490416)",75,26,76,109.99700000000001,5.0,5.0,25.4,1,0.0,0.0,0.0,0.0,0,0,0,1,0,,0.0,0.001818231,-0.0018,,2.3,2.5,0,0,0,0.19685039370078697,0.239544444,0.056533796,0.312331944,0.0,0.019446758999999997,0.026091667000000002,0.002412037,0.011409259,0.149946759,0.008318055999999999,0.028680092999999997,0.009933796,0.0,0.071648148,0.0008939810000000001,0.005788889,0.0,0.0,0.000255556,10217.66667
"LINESTRING (139.6372259 35.449606,139.637155 35.4496385)",76,27,681,7.369,4.8,4.8,25.8,1,,0.0,,,2,0,0,0,0,,0.0,0.0,0.0,,2.3,2.3,1,0,0,0.0,0.0,0.021455556,0.772294444,0.0,0.003138889,0.021644444,0.0,0.009122222,0.002411111,0.0016277779999999999,0.008111110999999999,0.00705,0.0,0.0,0.0,0.137011111,0.0,0.0,0.0,2904.0
"LINESTRING (139.6372259 35.449606,139.6371762 35.4495446,139.636918 35.4492084,139.6368919 35.4491753,139.6368549 35.4491284)",77,27,120,62.848,6.0,6.0,18.0,1,31.0,19.66666667,13.0,2.0,2,0,0,0,0,,0.9152542370000001,-0.003182281,0.0032,,2.3,2.1,0,0,1,0.33333333333333304,0.134175397,0.074479365,0.407306349,0.0,0.00310873,0.032165873,0.000703175,0.013188095,0.072928571,0.015723016,0.163538095,0.0029,0.000130159,0.015053968000000001,0.000824603,0.027328571,5.56e-06,2.22e-05,0.000427778,6478.285714
"LINESTRING (139.6377905 35.4493185,139.6373396 35.4495518,139.6372259 35.449606)",78,27,659,60.318999999999996,4.8,4.8,25.8,1,,0.0,,,0,0,0,0,0,,0.0,0.001657852,-0.0017,,2.3,2.4,0,0,0,0.18604651162790697,0.127888889,0.11880555599999999,0.44177407399999996,0.0,0.012335185,0.070962037,0.003410185,0.012275926000000001,0.02360463,0.00077037,0.08545648199999999,0.006714815,0.000582407,0.030135185,0.006825,0.004619444,8.89e-05,3.43e-05,0.002336111,9248.5
"LINESTRING (139.6317685 35.4365592,139.6322063 35.4367657)",79,28,472,45.83,6.4,6.4,26.2,1,,0.0,,,1,0,0,0,0,,0.0,0.0,0.0,30.0,2.0,2.0,0,0,1,0.244274809160305,0.37012777799999996,0.040545556,0.298908889,0.0,0.00505,0.033843332999999996,0.000391111,0.007194444,0.085797778,0.002173333,0.107861111,0.009303333,0.0,0.010316667,0.001127778,0.013808889,0.0,0.0,0.002594444,1972.0
"LINESTRING (139.6322771 35.4367999,139.6322063 35.4367657)",80,28,468,7.457000000000001,6.4,6.4,26.2,1,,0.0,,,1,0,0,0,0,,0.0,0.0,0.0,30.0,2.0,2.0,1,0,0,0.0,0.363694444,0.0471,0.36855,0.0,0.0,0.024772222000000003,0.0010833330000000001,0.0045944440000000005,0.084816667,0.0028444440000000002,0.063727778,0.005511111,0.0,0.015716667,0.0038,3.3299999999999996e-05,0.0,0.0,6.11e-05,2465.0
"LINESTRING (139.6322063 35.4367657,139.6321696 35.4368185,139.6312566 35.4381325)",81,28,216,174.645,1.5,1.5,13.0,1,,0.0,,,2,0,0,0,0,,0.0,-0.005153311,0.0052,,2.0,1.1,0,0,1,0.115384615384615,0.076846605,0.061202778,0.337062346,1.27e-05,0.01950463,0.022947222000000003,0.000629012,0.005288889000000001,0.278835185,0.014723456999999999,0.035549691,0.00153642,0.00030555599999999996,0.116939815,0.005585802,9.91e-05,0.0,1.27e-05,0.002971605,3590.388889
"LINESTRING (139.6295356 35.4490017,139.6296083 35.4491118)",82,29,523,13.901,5.7,5.7,19.2,1,44.0,35.0,30.0,2.0,1,0,0,0,0,,0.548571429,0.014387454,-0.0144,50.0,3.6,3.8,0,0,1,0.296875,0.292083333,0.09112222199999999,0.452627778,0.0,0.0011055560000000002,0.026472222000000004,0.0017333329999999999,0.009000000000000001,0.024677777999999997,0.0,0.053027778,0.011572222,0.0,0.014972222,0.0,0.0,0.0,0.0,0.000222222,3849.0
"LINESTRING (139.6292156 35.4494507,139.6295353 35.4491825,139.6296083 35.4491118)",83,29,490,51.843,6.0,6.0,18.0,1,45.0,37.5,30.0,2.0,2,0,0,0,0,,0.48,-0.0057867019999999995,0.0058,,3.6,3.3,0,0,1,0.33333333333333304,0.248385556,0.078532222,0.446748889,0.0,0.046065555999999994,0.037411111000000004,0.0017366670000000001,0.011777778000000001,0.04597,0.00426,0.029873333,0.003197778,0.0,0.020736667,0.000147778,0.000297778,0.0,0.0,0.00146,4211.8
"LINESTRING (139.629905 35.4495395,139.629862 35.4494775,139.6296083 35.4491118)",84,29,499,54.626000000000005,5.7,5.7,19.2,1,45.0,30.0,13.0,2.0,1,0,0,0,0,,0.64,-0.016475671,0.0165,50.0,3.6,2.7,0,0,1,0.296875,0.328594444,0.059485185,0.39793703700000005,0.0,0.001089815,0.043787963,0.001496296,0.025731481,0.042062037000000004,6.48e-05,0.056427778,0.00454537,0.0,0.007042593000000001,4.6299999999999994e-05,0.0,0.0,0.0,3.24e-05,5698.166667
"LINESTRING (139.629905 35.4495395,139.6300821 35.4497193)",85,30,499,25.633000000000003,5.7,5.7,19.2,1,,0.0,,,1,0,0,0,0,,0.0,0.0,0.0,50.0,2.7,2.7,0,0,1,0.296875,0.247174074,0.07592592599999999,0.474759259,0.0,0.001866667,0.043987037,0.00038703699999999996,0.01102037,0.004785185,0.0,0.032740741000000004,0.018466667,0.00027037,0.023907407000000002,0.034694444,0.00030555599999999996,0.0,0.0062592590000000005,0.00020925900000000002,4183.333333
"LINESTRING (139.6301659 35.4497664,139.6300821 35.4497193)",86,30,539,9.222000000000001,5.7,5.7,19.2,1,30.0,18.0,7.0,2.0,1,0,0,0,0,,1.066666667,0.010843635,-0.0108,50.0,2.7,2.8,0,0,1,0.296875,0.224516667,0.12228333300000001,0.363944444,0.0,0.0,0.069416667,0.0028444440000000002,0.005166667,0.042205556,0.0,0.060377778,0.014327778000000001,1.11e-05,0.056544444000000006,0.0,0.0,0.0,0.002116667,9.44e-05,6507.0
"LINESTRING (139.6300821 35.4497193,139.6301413 35.4496431,139.6303968 35.4493069)",87,30,256,53.995,0.0,5.5,5.5,0,,0.0,,,0,0,0,0,0,,0.0,-0.001852023,0.0019,,2.7,2.6,0,0,0,0.0,0.108571111,0.083815556,0.593794444,0.0,0.012118888999999999,0.059912222,0.000512222,0.029413333,0.049924444000000005,0.001878889,0.003752222,0.0029333329999999998,0.0,0.016148889,0.000362222,0.000187778,0.0,0.0,0.005494444,5612.4
"LINESTRING (139.631062 35.4502329,139.6309584 35.4501755)",88,31,615,11.349,8.0,8.0,25.0,1,0.0,0.0,0.0,0.0,0,0,0,1,0,,0.0,-0.008811349,0.0088,40.0,2.5,2.4,1,0,0,0.0,0.17837777800000001,0.0296,0.34142777799999996,0.0,0.000122222,0.00895,0.0013555560000000002,0.003477778,0.004216667,0.0,0.0022222220000000003,0.001888889,0.0,0.010427778,0.0,0.400777778,0.0,0.0,0.0,3088.0
"LINESTRING (139.6305965 35.4499837,139.6308525 35.4501197,139.6309584 35.4501755)",89,31,142,39.108000000000004,8.0,8.0,25.0,1,43.0,41.0,39.0,2.0,0,0,0,0,0,,0.609756098,0.017899151000000002,-0.0179,50.0,2.5,3.2,0,0,0,0.32,0.309202778,0.024276389,0.37896527799999996,0.0,0.016186111,0.024511111000000002,0.002181944,0.007890278,0.007236111,0.012102778,0.094347222,0.0009625,6.25e-05,0.050059722,0.016502778,0.023538889,0.0,0.00044166699999999997,0.0,5675.75
"LINESTRING (139.639204 35.4408677,139.6390853 35.4409429,139.6387364 35.4412935)",90,32,195,63.81,5.0,5.0,29.1,1,,0.0,,,2,0,0,0,0,,0.0,-0.004701457,0.0047,40.0,2.1,1.8,0,0,1,0.17182130584192404,0.267477778,0.06557037,0.34803333299999994,0.0001,0.029756481,0.033723148,0.00115,0.024343518999999997,0.077160185,0.007183333,0.049875,0.0008009260000000001,0.0,0.035096296,0.032681481,0.00395463,7.41e-06,0.0,0.000114815,4134.833333
"LINESTRING (139.6396204 35.4404402,139.6392976 35.4407704,139.639204 35.4408677)",91,32,379,60.685,3.5,3.5,14.6,1,,0.0,,,1,0,0,0,0,,0.0,-0.001647854,0.0016,40.0,2.1,2.0,0,0,1,0.23972602739725998,0.272735185,0.048273147999999995,0.395974074,0.0,0.018322222,0.028700926,0.001130556,0.00397963,0.06927222200000001,0.0015768520000000001,0.048863889,0.007025,0.00016759299999999998,0.040523147999999995,0.036489815,1.85e-06,0.0,0.00028796299999999997,0.0034342590000000003,4183.5
"LINESTRING (139.6387732 35.4405829,139.6390976 35.4408066,139.639204 35.4408677)",92,32,206,50.295,5.5,5.5,20.5,1,,0.0,,,2,0,0,0,0,,0.0,-0.001988269,0.002,50.0,2.1,2.0,0,0,1,0.26829268292682895,0.310556667,0.065666667,0.26351555600000004,5.56e-05,0.005073333,0.029837778,0.0034044440000000004,0.006262222,0.087407778,0.0034077779999999998,0.143837778,0.002113333,0.0013800000000000002,0.033444444,0.004108889,0.0,0.0,4.6700000000000003e-05,0.0022577779999999998,6772.2
"LINESTRING (139.6396376 35.4411329,139.6393152 35.4409106,139.639204 35.4408677)",93,32,405,49.409,6.0,6.0,31.0,1,,0.0,,,1,0,0,0,0,,0.0,0.0,0.0,50.0,2.1,2.1,0,0,1,0.193548387096774,0.287037778,0.029226667,0.300173333,0.0,0.011993333,0.039322222000000004,0.001445556,0.006915556,0.138453333,0.019334444,0.07329111099999999,0.003638889,0.0,0.023694444,0.029201111000000002,2e-05,0.0,0.0,0.0010833330000000001,6330.4
"LINESTRING (139.6382079 35.4419933,139.6384493 35.4417041,139.6391512 35.4409844,139.639204 35.4408677)",94,32,718,154.93200000000002,5.0,5.0,29.1,1,,0.0,,,2,0,0,0,0,,0.0,-0.003227222,0.0032,50.0,2.1,1.6,0,0,1,0.17182130584192404,0.341355556,0.035988148,0.33847222200000004,4.6700000000000003e-05,0.006785925999999999,0.033392222,0.0017677779999999998,0.008125185,0.07717407400000001,0.006894074,0.059124074000000006,0.0031211109999999998,0.0,0.037508148,0.014775926000000002,0.000128148,0.0,4.44e-05,0.0006070369999999999,6244.066667
"LINESTRING (139.636579 35.4426108,139.6369614 35.4428887,139.6370376 35.4429441)",95,33,441,55.673,0.0,6.0,6.0,0,,0.0,,,0,0,0,0,0,,0.0,-0.003592406,0.0036,,1.4,1.2,0,0,0,0.0,0.107183333,0.070372222,0.39930277799999997,0.0035388890000000004,0.0012277780000000001,0.028346296,0.002144444,0.016566667,0.115205556,0.012199073999999999,0.106571296,0.020121296,0.000410185,0.046252778,0.015494444,0.026418518999999998,0.0,0.0,0.001586111,4870.5
"LINESTRING (139.6370376 35.4429441,139.6369921 35.4429679,139.6364824 35.4432341)",96,33,34,59.745,7.0,7.0,20.0,1,30.0,30.0,30.0,1.0,2,0,0,0,0,,0.666666667,0.010042681,-0.01,50.0,1.4,2.0,0,0,1,0.35,0.228361111,0.023022222000000002,0.147334259,2.59e-05,0.002475,0.017003703999999998,0.001481481,0.008526852,0.256808333,0.045361110999999996,0.12245648199999999,5.56e-06,0.0,0.098234259,7.41e-06,0.0,0.0,0.0,0.0,8801.333333
"LINESTRING (139.6373533 35.4427207,139.6373036 35.4427637,139.6370637 35.4429271,139.6370376 35.4429441)",97,33,661,37.922,7.0,7.0,20.0,1,27.0,15.9,4.8,2.0,2,0,0,0,0,,1.257861635,0.013184959,-0.0132,50.0,1.4,1.9,0,0,1,0.35,0.290122222,0.035910000000000004,0.14342333300000001,0.0034,0.009334444,0.023964443999999998,0.002672222,0.017942222,0.28593555600000004,0.060323333,0.106241111,0.00237,0.0,0.004925555999999999,0.000407778,0.0,0.0,0.0,0.0,2345.0
"LINESTRING (139.6364824 35.4432341,139.6363974 35.4431726,139.6357006 35.4426687)",98,34,323,94.70200000000001,20.0,20.0,20.0,2,35.0,25.0,14.0,1.0,3,0,0,0,0,,0.8,-0.0010559439999999998,0.0011,,2.0,1.9,0,1,1,0.0,0.145808642,0.063666049,0.271171605,0.023398765,0.027212963,0.021508642,0.0008179010000000001,0.036208642,0.218964815,0.09385740699999999,0.027703086000000002,0.002642593,0.0,0.020602468999999998,0.008410494000000001,0.001054938,0.0,0.0,0.00011975299999999999,6633.222222
"LINESTRING (139.6364824 35.4432341,139.6362254 35.443373,139.6360052 35.4434906)",99,34,35,51.791000000000004,7.0,7.0,20.0,1,0.0,0.0,0.0,0.0,2,0,0,0,0,,0.0,-0.0019308370000000001,0.0019,50.0,2.0,1.9,0,0,1,0.35,0.30274888899999997,0.015281111000000002,0.110623333,0.0,0.001722222,0.018345556000000002,0.000714444,0.00866,0.293298889,0.069662222,0.130671111,0.000617778,0.0,0.0075622219999999995,0.001566667,0.0,0.0,0.0,7.11e-05,6921.8
"LINESTRING (139.6362719 35.4436128,139.6360052 35.4434906)",100,35,139,27.719,6.0,6.0,20.0,1,0.0,0.0,0.0,0.0,2,0,0,1,0,,0.0,0.007215268,-0.0072,,1.9,2.1,0,0,1,0.3,0.10067777800000001,0.00367037,0.155185185,0.002477778,0.22837037,0.011744444,6.11e-05,0.010807407,0.09458888900000001,0.037625926000000004,0.069485185,0.002294444,0.0,0.08257037,0.0,0.045314815,0.0,0.0,0.0,27922.66667
"LINESTRING (139.6360052 35.4434906,139.6356159 35.4437891)",101,35,346,48.428999999999995,12.0,12.0,25.0,1,0.0,0.0,0.0,0.0,2,0,0,0,0,,0.0,-0.006194635,0.0062,50.0,1.9,1.6,0,0,1,0.48,0.277315556,0.037121111,0.219928889,0.0010388889999999999,0.0135,0.017408889,0.0008533330000000001,0.010002222,0.166221111,0.030551111000000002,0.14057,0.00062,0.0,0.016132221999999998,0.00021,4.6700000000000003e-05,0.0,0.0,0.00022444400000000002,12286.0
